JSV_Samam_Granular_Table.csv 3.0 2026-02-19 11:17:31
Global_Rik_Num,Patha_Name,Khanda,Rik_ID,Rik_Text,Rik_Metadata,Global_Samam_Num,Arsheyam_Num,Patha_Num,Samam_Num,Arsheyam_Name,Saman_Metadata
330,असाविपाठः,तृतीय खण्डः,7,इन्द्रा(1)पर्वताबृहा(2)तारा(2)थेना । वा(2)मी(2)रीळआ(2)वाहतंसूवी(2)राः । वी(2)तं(2)हाव्या(4)न्याध्वारेषुदेवाः(2) । वर्धेथांगीर्भि(4)रिळा(1)यामाद(1)न्ताः ॥ ७ ॥,।। नोपातिथिः काण्वः इन्द्रः अनुष्टुप्।।,580,376,4,10,॥वैश्वामित्रम्॥,।। विश्वामित्रस्त्रिष्टुबिन्द्रः।। (इन्द्रापर्वतौ वा) ।।
331,असाविपाठः,तृतीय खण्डः,8,इ(3)न्द्रा(1)यागीरोआनी(1)शीतसर्गः(1) । आ(2)पप्रै(4)रा(1)यत्सा(2)ग(1)रस्या बुध्ना(2)त् । यो(2)आ(2)क्षेणेवाचा(1)क्रीयौशा(2)ची(1)भिः । वि(3)ष्वात्तस्तंभा(1)पृथि(2)वी(2)मूतद्याम् ॥ ८ ॥,।। तिरश्चीरांगिरसः इन्द्रः अनुष्टुप्।।,581,377,4,11,॥सावित्राणिषट्प्रैय्यमेधानिवा॥,।। षण्णां सविता त्रिष्टुबिन्द्रः ।।
331,असाविपाठः,तृतीय खण्डः,8,इ(3)न्द्रा(1)यागीरोआनी(1)शीतसर्गः(1) । आ(2)पप्रै(4)रा(1)यत्सा(2)ग(1)रस्या बुध्ना(2)त् । यो(2)आ(2)क्षेणेवाचा(1)क्रीयौशा(2)ची(1)भिः । वि(3)ष्वात्तस्तंभा(1)पृथि(2)वी(2)मूतद्याम् ॥ ८ ॥,।। तिरश्चीरांगिरसः इन्द्रः अनुष्टुप्।।,582,377,4,12,॥सावित्राणिषट्प्रैय्यमेधानिवा॥,।। षण्णां सविता त्रिष्टुबिन्द्रः ।।
331,असाविपाठः,तृतीय खण्डः,8,इ(3)न्द्रा(1)यागीरोआनी(1)शीतसर्गः(1) । आ(2)पप्रै(4)रा(1)यत्सा(2)ग(1)रस्या बुध्ना(2)त् । यो(2)आ(2)क्षेणेवाचा(1)क्रीयौशा(2)ची(1)भिः । वि(3)ष्वात्तस्तंभा(1)पृथि(2)वी(2)मूतद्याम् ॥ ८ ॥,।। तिरश्चीरांगिरसः इन्द्रः अनुष्टुप्।।,583,377,4,13,॥सावित्राणिषट्प्रैय्यमेधानिवा॥,।। षण्णां सविता त्रिष्टुबिन्द्रः ।।
331,असाविपाठः,तृतीय खण्डः,8,इ(3)न्द्रा(1)यागीरोआनी(1)शीतसर्गः(1) । आ(2)पप्रै(4)रा(1)यत्सा(2)ग(1)रस्या बुध्ना(2)त् । यो(2)आ(2)क्षेणेवाचा(1)क्रीयौशा(2)ची(1)भिः । वि(3)ष्वात्तस्तंभा(1)पृथि(2)वी(2)मूतद्याम् ॥ ८ ॥,।। तिरश्चीरांगिरसः इन्द्रः अनुष्टुप्।।,584,377,4,14,॥सावित्राणिषट्प्रैय्यमेधानिवा॥,।। षण्णां सविता त्रिष्टुबिन्द्रः ।।
331,असाविपाठः,तृतीय खण्डः,8,इ(3)न्द्रा(1)यागीरोआनी(1)शीतसर्गः(1) । आ(2)पप्रै(4)रा(1)यत्सा(2)ग(1)रस्या बुध्ना(2)त् । यो(2)आ(2)क्षेणेवाचा(1)क्रीयौशा(2)ची(1)भिः । वि(3)ष्वात्तस्तंभा(1)पृथि(2)वी(2)मूतद्याम् ॥ ८ ॥,।। तिरश्चीरांगिरसः इन्द्रः अनुष्टुप्।।,585,377,4,15,॥सावित्राणिषट्प्रैय्यमेधानिवा॥,।। षण्णां सविता त्रिष्टुबिन्द्रः ।।
331,असाविपाठः,तृतीय खण्डः,8,इ(3)न्द्रा(1)यागीरोआनी(1)शीतसर्गः(1) । आ(2)पप्रै(4)रा(1)यत्सा(2)ग(1)रस्या बुध्ना(2)त् । यो(2)आ(2)क्षेणेवाचा(1)क्रीयौशा(2)ची(1)भिः । वि(3)ष्वात्तस्तंभा(1)पृथि(2)वी(2)मूतद्याम् ॥ ८ ॥,।। तिरश्चीरांगिरसः इन्द्रः अनुष्टुप्।।,586,377,4,16,॥सावित्राणिषट्प्रैय्यमेधानिवा॥,।। षण्णां सविता त्रिष्टुबिन्द्रः ।।
332,असाविपाठः,तृतीय खण्डः,9,आ(2)त्वासा(2)खा(1)यासख्यावा(1)वृत्युः(1) । ती(3)राः(2)पूरू(2) ची(1)दर्णावा(2)ञ्ज(1)गम्या । पि(2)तु(4)र्नापातामा(2)दधीतावेधाः । अस्मि(2)न्क्षायेप्रातारा(2)न्दीद्यानः ॥ ९ ॥,।। विश्वामित्रो गाथिनः इन्द्रः अनुष्टुप्।।,587,378,4,17,॥कूतिवारस्यवैरूपस्यसाम॥,।। विरूपस्त्रिष्टुबिन्द्रः ।।
333,असाविपाठः,तृतीय खण्डः,10,को(2)अद्यायुक्तेधुरिगा(2)ऋता(2)स्य । शी(2)मी(1)वतोभामीनो(1)दूर्ह्रणायुन् । आ(2)स(2)न्नेषामप्सूवा(2)होमायोभून् ।  या(2)ए(1)षांभृत्या(2)मृणा(2)धत्सा(2)जी(1)वान् ॥ १० ॥,।। तिरश्चोरांगिरसः शय्युबार्हस्पत्यो वा इन्द्रः अनुष्टुप्।।,588,379,4,18,॥वामदेव्यम्॥,।। अमहीयुस्त्रिष्टुबिन्द्रः ।।
334,असाविपाठः,चतुर्थ खण्डः,1,गा(2)यन्तित्वागायत्रीणाः(1) । अ(3)र्चन्त्यर्का(2)मर्कीणाः । ब्र(2)ह्मा(2)णस्त्वाशतक्रतो । उ(2)द्वं(1)शामीवयेमिरे ॥ १ ॥,।। भरद्वाजो बार्हस्पत्यः इन्द्रः अनुष्टुप्।।,589,380,4,1,॥शैखण्डिनेद्वे॥,।। द्वयोः शिखण्ड्यनुष्टुबिन्द्रः ।।
334,असाविपाठः,चतुर्थ खण्डः,1,गा(2)यन्तित्वागायत्रीणाः(1) । अ(3)र्चन्त्यर्का(2)मर्कीणाः । ब्र(2)ह्मा(2)णस्त्वाशतक्रतो । उ(2)द्वं(1)शामीवयेमिरे ॥ १ ॥,।। भरद्वाजो बार्हस्पत्यः इन्द्रः अनुष्टुप्।।,590,380,4,2,॥शैखण्डिनेद्वे॥,।। द्वयोः शिखण्ड्यनुष्टुबिन्द्रः ।।
334,असाविपाठः,चतुर्थ खण्डः,1,,।। भरद्वाजो बार्हस्पत्यः इन्द्रः अनुष्टुप्।।,591,381,4,3,॥उद्वंशीयन्तृतीयम्॥,।। विश्वदेवानुष्टुबिन्द्रः ।।
335,असाविपाठः,चतुर्थ खण्डः,2,इ(2)न्द्रंविश्वा(1)अविवृधन् । समूद्रा(2)व्या(1)चासंगीराः(1) । रा(2)थीता(1)मंराथी(2)नां(1) । वाजानां(2)सात्पा(1)तिंपा(2)तिम् ॥ २ ॥,"।। वामदेवो गौतमः, शाकपतूो वा इन्द्रः अनुष्टुप्।।",592,382,4,4,॥शैखण्डिनीत्रीणि॥,।। त्रयाणां शिखण्ड्यनुष्टुबिन्द्रः ।।
